Aikaleima (dd.mm.yyyy hh:mm);Viikko;Yhteensä;Kevyt ajoneuvo Imatra;Raskas ajoneuvo Imatra;Kevyt ajoneuvo Lpr;Raskas ajoneuvo Lpr
20.10.2021 01:00;42;64;13;23;12;16
20.10.2021 02:00;42;57;11;23;11;12
20.10.2021 03:00;42;65;15;20;10;20
20.10.2021 04:00;42;130;31;36;20;43
20.10.2021 05:00;42;388;153;37;141;57
20.10.2021 06:00;42;1139;542;56;465;76
20.10.2021 07:00;42;1388;580;82;653;73
20.10.2021 08:00;42;1043;408;66;475;94
20.10.2021 09:00;42;899;333;82;395;89
20.10.2021 10:00;42;900;338;89;387;86
20.10.2021 11:00;42;1111;440;86;493;92
20.10.2021 12:00;42;1217;437;98;573;109
20.10.2021 13:00;42;1252;579;91;506;76
20.10.2021 14:00;42;1486;643;96;649;98
20.10.2021 15:00;42;1788;888;77;736;87
20.10.2021 16:00;42;1775;872;61;748;94
20.10.2021 17:00;42;1316;627;69;535;85
20.10.2021 18:00;42;967;506;54;347;60
20.10.2021 19:00;42;676;340;36;250;50
20.10.2021 20:00;42;517;275;44;162;36
20.10.2021 21:00;42;399;198;28;140;33
20.10.2021 22:00;42;263;105;33;106;19
20.10.2021 23:00;42;148;51;23;45;29
21.10.2021 00:00;42;83;19;23;17;24
21.10.2021 01:00;42;74;14;21;20;19
21.10.2021 02:00;42;55;9;17;14;15
21.10.2021 03:00;42;75;20;22;12;21
21.10.2021 04:00;42;116;26;23;31;36
21.10.2021 05:00;42;344;137;42;125;40
21.10.2021 06:00;42;1150;534;60;480;76
21.10.2021 07:00;42;1413;574;62;679;98
21.10.2021 08:00;42;1144;469;75;514;86
21.10.2021 09:00;42;1078;421;100;462;95
21.10.2021 10:00;42;1061;422;81;454;104
21.10.2021 11:00;42;1294;523;86;591;94
21.10.2021 12:00;42;1364;602;87;588;87
21.10.2021 13:00;42;1459;697;88;573;101
21.10.2021 14:00;42;1596;725;85;687;99
21.10.2021 15:00;42;2067;1058;87;825;97
21.10.2021 16:00;42;1995;1026;61;819;89
21.10.2021 17:00;42;1386;699;57;543;87
21.10.2021 18:00;42;1114;588;54;420;52
21.10.2021 19:00;42;846;393;47;350;56
21.10.2021 20:00;42;572;268;37;223;44
21.10.2021 21:00;42;435;212;37;155;31
21.10.2021 22:00;42;257;95;22;107;33
21.10.2021 23:00;42;138;55;21;42;20
22.10.2021 00:00;42;92;27;20;31;14
22.10.2021 01:00;42;85;15;30;14;26
22.10.2021 02:00;42;65;12;23;19;11
22.10.2021 03:00;42;71;12;29;11;19
22.10.2021 04:00;42;111;22;24;39;26
22.10.2021 05:00;42;375;166;37;134;38
22.10.2021 06:00;42;1052;490;64;436;62
22.10.2021 07:00;42;1351;555;68;653;75
22.10.2021 08:00;42;1036;419;78;451;88
22.10.2021 09:00;42;1001;385;75;452;89
22.10.2021 10:00;42;1159;420;83;556;100
22.10.2021 11:00;42;1246;523;77;576;70
22.10.2021 12:00;42;1441;591;95;672;83
22.10.2021 13:00;42;1599;741;76;701;81
22.10.2021 14:00;42;1908;911;85;830;82
22.10.2021 15:00;42;2164;1046;87;966;65
22.10.2021 16:00;42;1878;1049;51;704;74
22.10.2021 17:00;42;1426;774;50;560;42
22.10.2021 18:00;42;1090;666;30;357;37
22.10.2021 19:00;42;764;446;24;253;41
22.10.2021 20:00;42;594;311;35;214;34
22.10.2021 21:00;42;470;221;23;212;14
22.10.2021 22:00;42;277;111;21;133;12
22.10.2021 23:00;42;190;88;13;74;15
23.10.2021 00:00;42;146;58;14;59;15
23.10.2021 01:00;42;133;45;27;48;13
23.10.2021 02:00;42;75;27;12;29;7
23.10.2021 03:00;42;73;30;13;22;8
23.10.2021 04:00;42;66;21;12;25;8
23.10.2021 05:00;42;159;76;14;56;13
23.10.2021 06:00;42;250;115;15;100;20
23.10.2021 07:00;42;351;135;24;168;24
23.10.2021 08:00;42;485;221;23;210;31
23.10.2021 09:00;42;715;312;15;354;34
23.10.2021 10:00;42;925;426;22;443;34
23.10.2021 11:00;42;1157;517;30;568;42
23.10.2021 12:00;42;1231;572;24;600;35
23.10.2021 13:00;42;1284;659;28;555;42
23.10.2021 14:00;42;1254;621;18;571;44
23.10.2021 15:00;42;1211;594;22;555;40
23.10.2021 16:00;42;1113;560;18;502;33
23.10.2021 17:00;42;895;426;20;426;23
23.10.2021 18:00;42;723;331;15;355;22
23.10.2021 19:00;42;533;239;14;259;21
23.10.2021 20:00;42;409;186;21;182;20
23.10.2021 21:00;42;359;186;13;141;19
23.10.2021 22:00;42;283;155;5;112;11
23.10.2021 23:00;42;176;91;12;66;7
24.10.2021 00:00;42;140;53;11;66;10
24.10.2021 01:00;42;80;40;4;32;4
24.10.2021 02:00;42;65;26;6;28;5
24.10.2021 03:00;42;66;30;4;28;4
24.10.2021 04:00;42;51;25;3;22;1
24.10.2021 05:00;42;119;65;3;46;5
24.10.2021 06:00;42;138;67;3;58;10
24.10.2021 07:00;42;204;77;4;113;10
24.10.2021 08:00;42;200;77;5;103;15
24.10.2021 09:00;42;331;151;10;158;12
24.10.2021 10:00;42;629;264;12;323;30
24.10.2021 11:00;42;990;378;16;563;33
24.10.2021 12:00;42;1163;450;18;652;43
24.10.2021 13:00;42;1373;590;21;718;44
24.10.2021 14:00;42;1444;609;14;782;39
24.10.2021 15:00;42;1383;580;16;734;53
24.10.2021 16:00;42;1321;565;16;705;35
24.10.2021 17:00;42;1179;500;15;614;50
24.10.2021 18:00;42;971;398;16;498;59
24.10.2021 19:00;42;649;301;27;290;31
24.10.2021 20:00;42;444;181;19;217;27
24.10.2021 21:00;42;368;156;20;172;20
24.10.2021 22:00;42;187;89;11;71;16
24.10.2021 23:00;42;101;39;7;47;8
25.10.2021 00:00;43;74;20;13;19;22
25.10.2021 01:00;43;55;18;11;14;12
25.10.2021 02:00;43;61;18;11;16;16
25.10.2021 03:00;43;56;17;8;13;18
25.10.2021 04:00;43;126;33;25;42;26
25.10.2021 05:00;43;396;160;31;162;43
25.10.2021 06:00;43;1075;526;54;438;57
25.10.2021 07:00;43;1210;462;89;571;88
25.10.2021 08:00;43;961;366;61;447;87
25.10.2021 09:00;43;881;313;78;414;76
25.10.2021 10:00;43;985;394;91;422;78
25.10.2021 11:00;43;1110;475;77;482;76
25.10.2021 12:00;43;1241;545;92;516;88
25.10.2021 13:00;43;1249;602;96;471;80
25.10.2021 14:00;43;1347;616;76;565;90
25.10.2021 15:00;43;1745;839;95;733;78
25.10.2021 16:00;43;1580;806;69;622;83
25.10.2021 17:00;43;1116;539;61;430;86
25.10.2021 18:00;43;838;372;54;342;70
25.10.2021 19:00;43;612;269;42;236;65
25.10.2021 20:00;43;448;188;32;184;44
25.10.2021 21:00;43;331;138;29;145;19
25.10.2021 22:00;43;204;73;25;88;18
25.10.2021 23:00;43;132;54;15;42;21
26.10.2021 00:00;43;93;25;22;29;17
26.10.2021 01:00;43;66;18;13;16;19
26.10.2021 02:00;43;54;7;19;12;16
26.10.2021 03:00;43;79;22;27;17;13
26.10.2021 04:00;43;120;29;24;34;33
26.10.2021 05:00;43;359;156;31;133;39
26.10.2021 06:00;43;1075;485;59;468;63
26.10.2021 07:00;43;1217;531;62;565;59
26.10.2021 08:00;43;945;389;72;394;90
26.10.2021 09:00;43;890;348;80;382;80
26.10.2021 10:00;43;964;375;79;434;76
26.10.2021 11:00;43;1080;434;86;463;97
26.10.2021 12:00;43;1186;465;85;542;94
26.10.2021 13:00;43;1269;591;98;496;84
26.10.2021 14:00;43;1478;656;85;626;111
26.10.2021 15:00;43;1748;832;85;740;91
26.10.2021 16:00;43;1602;804;66;653;79
26.10.2021 17:00;43;1244;608;59;500;77
26.10.2021 18:00;43;919;433;54;373;59
26.10.2021 19:00;43;652;272;62;271;47
26.10.2021 20:00;43;522;214;35;221;52
26.10.2021 21:00;43;349;140;30;134;45
26.10.2021 22:00;43;257;99;27;96;35
26.10.2021 23:00;43;140;52;17;40;31
27.10.2021 00:00;43;88;22;21;30;15
27.10.2021 01:00;43;81;16;25;24;16
27.10.2021 02:00;43;86;13;27;16;30
27.10.2021 03:00;43;63;7;19;16;21
27.10.2021 04:00;43;137;32;32;37;36
27.10.2021 05:00;43;384;158;35;143;48
27.10.2021 06:00;43;1024;482;49;441;52
27.10.2021 07:00;43;1261;527;81;574;79
27.10.2021 08:00;43;1007;417;70;440;80
27.10.2021 09:00;43;932;353;77;409;93
27.10.2021 10:00;43;1048;414;105;429;100
27.10.2021 11:00;43;1193;508;92;502;91
27.10.2021 12:00;43;1224;487;102;537;98
27.10.2021 13:00;43;1324;577;96;555;96
27.10.2021 14:00;43;1460;662;93;627;78
27.10.2021 15:00;43;1843;895;89;755;104
27.10.2021 16:00;43;1718;821;91;734;72
27.10.2021 17:00;43;1299;611;74;532;82
27.10.2021 18:00;43;908;412;59;344;93
27.10.2021 19:00;43;653;316;34;256;47
27.10.2021 20:00;43;495;211;44;191;49
27.10.2021 21:00;43;397;198;31;140;28
27.10.2021 22:00;43;265;101;31;106;27
27.10.2021 23:00;43;149;58;23;43;25
28.10.2021 00:00;43;92;32;17;26;17
28.10.2021 01:00;43;88;25;17;26;20
28.10.2021 02:00;43;76;14;23;19;20
28.10.2021 03:00;43;75;12;26;13;24
28.10.2021 04:00;43;127;31;25;42;29
28.10.2021 05:00;43;368;154;31;142;41
28.10.2021 06:00;43;1032;469;71;427;65
28.10.2021 07:00;43;1213;517;74;541;81
28.10.2021 08:00;43;929;365;77;402;85
28.10.2021 09:00;43;879;330;70;402;77
28.10.2021 10:00;43;996;405;79;432;80
28.10.2021 11:00;43;1133;477;73;494;89
28.10.2021 12:00;43;1264;542;88;562;72
28.10.2021 13:00;43;1388;642;98;551;97
28.10.2021 14:00;43;1416;659;84;595;78
28.10.2021 15:00;43;1814;945;82;702;85
28.10.2021 16:00;43;1765;853;71;759;82
28.10.2021 17:00;43;1338;684;73;505;76
28.10.2021 18:00;43;1022;479;60;395;88
28.10.2021 19:00;43;749;351;43;294;61
28.10.2021 20:00;43;555;242;41;222;50
28.10.2021 21:00;43;375;168;36;147;24
28.10.2021 22:00;43;280;111;30;107;32
28.10.2021 23:00;43;151;57;25;44;25
29.10.2021 00:00;43;122;38;25;39;20
29.10.2021 01:00;43;82;18;27;16;21
29.10.2021 02:00;43;70;14;23;13;20
29.10.2021 03:00;43;67;11;18;20;18
29.10.2021 04:00;43;119;25;32;41;21
29.10.2021 05:00;43;367;147;50;117;53
29.10.2021 06:00;43;982;431;57;420;74
29.10.2021 07:00;43;1074;401;58;548;67
29.10.2021 08:00;43;878;357;63;384;74
29.10.2021 09:00;43;931;343;85;436;67
29.10.2021 10:00;43;1092;398;71;521;102
29.10.2021 11:00;43;1247;515;90;561;81
29.10.2021 12:00;43;1447;624;84;655;84
29.10.2021 13:00;43;1513;723;60;653;77
29.10.2021 14:00;43;1622;785;77;687;73
29.10.2021 15:00;43;1880;951;77;774;78
29.10.2021 16:00;43;1830;966;81;710;73
29.10.2021 17:00;43;1434;769;65;529;71
29.10.2021 18:00;43;1123;639;45;393;46
29.10.2021 19:00;43;796;443;29;282;42
29.10.2021 20:00;43;586;314;30;208;34
29.10.2021 21:00;43;478;240;23;191;24
29.10.2021 22:00;43;318;154;25;126;13
29.10.2021 23:00;43;191;81;14;79;17
30.10.2021 00:00;43;127;50;20;46;11
30.10.2021 01:00;43;111;44;21;37;9
30.10.2021 02:00;43;98;28;23;34;13
30.10.2021 03:00;43;72;23;12;27;10
30.10.2021 04:00;43;104;33;13;36;22
30.10.2021 05:00;43;173;84;13;53;23
30.10.2021 06:00;43;234;99;10;102;23
30.10.2021 07:00;43;301;119;13;149;20
30.10.2021 08:00;43;440;182;21;211;26
30.10.2021 09:00;43;676;301;35;310;30
30.10.2021 10:00;43;908;412;25;433;38
30.10.2021 11:00;43;1115;545;28;507;35
30.10.2021 12:00;43;1180;557;32;548;43
30.10.2021 13:00;43;1217;601;23;557;36
30.10.2021 14:00;43;1292;616;25;611;40
30.10.2021 15:00;43;1144;591;26;482;45
30.10.2021 16:00;43;1038;524;18;453;43
30.10.2021 17:00;43;929;498;16;385;30
30.10.2021 18:00;43;691;332;14;315;30
30.10.2021 19:00;43;582;292;21;243;26
30.10.2021 20:00;43;487;211;13;235;28
30.10.2021 21:00;43;320;150;13;146;11
30.10.2021 22:00;43;317;140;12;150;15
30.10.2021 23:00;43;248;106;10;117;15
31.10.2021 00:00;43;144;58;4;68;14
31.10.2021 01:00;43;94;42;6;40;6
31.10.2021 02:00;43;99;51;6;36;6
31.10.2021 03:00;43;86;40;8;37;1
31.10.2021 04:00;43;88;38;5;31;14
31.10.2021 05:00;43;113;58;5;40;10
31.10.2021 06:00;43;143;68;7;59;9
31.10.2021 07:00;43;231;99;6;115;11
31.10.2021 08:00;43;300;140;20;124;16
31.10.2021 09:00;43;434;199;20;194;21
31.10.2021 10:00;43;744;311;19;386;28
31.10.2021 11:00;43;1003;422;14;537;30
31.10.2021 12:00;43;1105;479;13;582;31
31.10.2021 13:00;43;1208;496;30;651;31
31.10.2021 14:00;43;1315;539;24;713;39
31.10.2021 15:00;43;1293;536;24;692;41
31.10.2021 16:00;43;1311;610;31;620;50
31.10.2021 17:00;43;1090;480;21;532;57
31.10.2021 18:00;43;870;372;23;420;55
31.10.2021 19:00;43;593;264;18;284;27
31.10.2021 20:00;43;472;208;19;215;30
31.10.2021 21:00;43;371;156;18;172;25
31.10.2021 22:00;43;184;75;11;81;17
31.10.2021 23:00;43;115;35;12;47;21
01.11.2021 00:00;44;58;22;12;12;12
01.11.2021 01:00;44;58;11;14;17;16
01.11.2021 02:00;44;66;18;14;19;15
01.11.2021 03:00;44;73;17;11;20;25
01.11.2021 04:00;44;151;37;26;53;35
01.11.2021 05:00;44;406;164;34;172;36
01.11.2021 06:00;44;1194;602;47;484;61
01.11.2021 07:00;44;1475;592;52;761;70
01.11.2021 08:00;44;1095;447;83;489;76
01.11.2021 09:00;44;936;379;78;403;76
01.11.2021 10:00;44;940;405;89;376;70
01.11.2021 11:00;44;1007;422;69;437;79
01.11.2021 12:00;44;1011;413;76;429;93
01.11.2021 13:00;44;1120;513;77;444;86
01.11.2021 14:00;44;1281;628;77;501;75
01.11.2021 15:00;44;1785;859;88;749;89
01.11.2021 16:00;44;1611;813;66;656;76
01.11.2021 17:00;44;1115;554;48;439;74
01.11.2021 18:00;44;805;392;43;316;54
01.11.2021 19:00;44;604;275;40;241;48
01.11.2021 20:00;44;484;203;39;195;47
01.11.2021 21:00;44;317;143;28;108;38
01.11.2021 22:00;44;227;78;24;95;30
01.11.2021 23:00;44;119;47;17;28;27
02.11.2021 00:00;44;79;9;21;20;29
02.11.2021 01:00;44;69;11;23;11;24
02.11.2021 02:00;44;63;10;24;11;18
02.11.2021 03:00;44;80;16;23;17;24
02.11.2021 04:00;44;125;33;27;34;31
02.11.2021 05:00;44;361;147;36;137;41
02.11.2021 06:00;44;1201;588;56;482;75
02.11.2021 07:00;44;1509;629;67;741;72
02.11.2021 08:00;44;1066;450;85;444;87
02.11.2021 09:00;44;930;356;81;410;83
02.11.2021 10:00;44;897;366;73;382;76
02.11.2021 11:00;44;1003;422;82;418;81
02.11.2021 12:00;44;1038;435;87;429;87
02.11.2021 13:00;44;1172;542;74;465;91
02.11.2021 14:00;44;1318;584;88;558;88
02.11.2021 15:00;44;1791;862;76;748;105
02.11.2021 16:00;44;1814;869;72;786;87
02.11.2021 17:00;44;1191;593;58;479;61
02.11.2021 18:00;44;853;403;36;372;42
02.11.2021 19:00;44;698;345;36;273;44
02.11.2021 20:00;44;521;228;42;214;37
02.11.2021 21:00;44;315;152;31;107;25
02.11.2021 22:00;44;242;75;20;114;33
02.11.2021 23:00;44;97;37;14;25;21
03.11.2021 00:00;44;91;18;24;31;18
03.11.2021 01:00;44;75;15;28;13;19
03.11.2021 02:00;44;56;9;17;10;20
03.11.2021 03:00;44;80;19;23;15;23
03.11.2021 04:00;44;136;35;27;44;30
03.11.2021 05:00;44;373;158;33;143;39
03.11.2021 06:00;44;1159;573;62;464;60
03.11.2021 07:00;44;1505;641;71;713;80
03.11.2021 08:00;44;1049;414;68;479;88
03.11.2021 09:00;44;954;385;80;406;83
03.11.2021 10:00;44;868;362;85;349;72
03.11.2021 11:00;44;1031;412;76;467;76
03.11.2021 12:00;44;1034;447;90;419;78
03.11.2021 13:00;44;1198;541;96;464;97
03.11.2021 14:00;44;1398;619;94;596;89
03.11.2021 15:00;44;1754;845;76;734;99
03.11.2021 16:00;44;1759;858;63;756;82
03.11.2021 17:00;44;1256;573;63;524;96
03.11.2021 18:00;44;875;420;55;348;52
03.11.2021 19:00;44;659;327;43;240;49
03.11.2021 20:00;44;430;212;39;143;36
03.11.2021 21:00;44;371;178;33;135;25
03.11.2021 22:00;44;260;97;20;114;29
03.11.2021 23:00;44;98;32;16;34;16
04.11.2021 00:00;44;74;22;19;19;14
04.11.2021 01:00;44;69;19;23;9;18
04.11.2021 02:00;44;74;16;24;15;19
04.11.2021 03:00;44;64;16;19;13;16
04.11.2021 04:00;44;131;39;22;37;33
04.11.2021 05:00;44;382;148;43;145;46
04.11.2021 06:00;44;1168;583;57;462;66
04.11.2021 07:00;44;1506;623;81;728;74
04.11.2021 08:00;44;1043;429;72;457;85
04.11.2021 09:00;44;958;411;78;377;92
04.11.2021 10:00;44;910;338;93;393;86
04.11.2021 11:00;44;1082;436;100;453;93
04.11.2021 12:00;44;1178;488;94;490;106
04.11.2021 13:00;44;1270;581;80;506;103
04.11.2021 14:00;44;1469;657;85;640;87
04.11.2021 15:00;44;1889;976;66;763;84
04.11.2021 16:00;44;1754;850;72;755;77
04.11.2021 17:00;44;1283;655;55;504;69
04.11.2021 18:00;44;941;467;51;356;67
04.11.2021 19:00;44;786;384;43;307;52
04.11.2021 20:00;44;564;260;44;218;42
04.11.2021 21:00;44;394;172;29;161;32
04.11.2021 22:00;44;244;81;27;111;25
04.11.2021 23:00;44;105;35;22;33;15
05.11.2021 00:00;44;91;30;21;22;18
05.11.2021 01:00;44;80;16;28;16;20
05.11.2021 02:00;44;66;14;25;16;11
05.11.2021 03:00;44;51;7;18;15;11
05.11.2021 04:00;44;152;40;33;45;34
05.11.2021 05:00;44;403;180;43;145;35
05.11.2021 06:00;44;1009;465;47;441;56
05.11.2021 07:00;44;1325;539;83;632;71
05.11.2021 08:00;44;955;388;70;423;74
05.11.2021 09:00;44;978;382;71;458;67
05.11.2021 10:00;44;968;382;77;432;77
05.11.2021 11:00;44;1083;443;70;488;82
05.11.2021 12:00;44;1241;518;90;555;78
05.11.2021 13:00;44;1383;704;71;523;85
05.11.2021 14:00;44;1725;768;76;793;88
05.11.2021 15:00;44;2014;1037;71;820;86
05.11.2021 16:00;44;1836;1008;70;697;61
05.11.2021 17:00;44;1452;810;59;510;73
05.11.2021 18:00;44;1033;624;42;319;48
05.11.2021 19:00;44;730;447;32;221;30
05.11.2021 20:00;44;533;287;29;188;29
05.11.2021 21:00;44;425;208;23;165;29
05.11.2021 22:00;44;323;148;19;134;22
05.11.2021 23:00;44;233;106;14;91;22
06.11.2021 00:00;44;152;66;23;47;16
06.11.2021 01:00;44;101;36;23;32;10
06.11.2021 02:00;44;83;44;15;20;4
06.11.2021 03:00;44;78;31;14;21;12
06.11.2021 04:00;44;87;32;10;34;11
06.11.2021 05:00;44;136;62;13;43;18
06.11.2021 06:00;44;228;106;15;91;16
06.11.2021 07:00;44;344;162;20;149;13
06.11.2021 08:00;44;393;174;20;178;21
06.11.2021 09:00;44;659;311;19;294;35
06.11.2021 10:00;44;874;411;28;398;37
06.11.2021 11:00;44;1011;495;28;450;38
06.11.2021 12:00;44;1175;602;20;508;45
06.11.2021 13:00;44;1216;654;17;518;27
06.11.2021 14:00;44;1202;627;22;527;26
06.11.2021 15:00;44;1120;546;19;527;28
06.11.2021 16:00;44;1089;563;9;480;37
06.11.2021 17:00;44;832;376;10;414;32
06.11.2021 18:00;44;628;314;17;272;25
06.11.2021 19:00;44;501;235;18;234;14
06.11.2021 20:00;44;406;181;14;184;27
06.11.2021 21:00;44;305;143;13;136;13
06.11.2021 22:00;44;249;117;8;110;14
06.11.2021 23:00;44;174;88;4;76;6
07.11.2021 00:00;44;104;50;6;41;7
07.11.2021 01:00;44;105;50;10;39;6
07.11.2021 02:00;44;83;35;7;35;6
07.11.2021 03:00;44;66;23;9;30;4
07.11.2021 04:00;44;71;36;4;22;9
07.11.2021 05:00;44;105;54;6;38;7
07.11.2021 06:00;44;148;68;5;64;11
07.11.2021 07:00;44;212;97;5;96;14
07.11.2021 08:00;44;240;112;15;104;9
07.11.2021 09:00;44;402;183;8;189;22
07.11.2021 10:00;44;671;291;11;341;28
07.11.2021 11:00;44;888;397;8;451;32
07.11.2021 12:00;44;1126;448;15;618;45
07.11.2021 13:00;44;1323;545;16;719;43
07.11.2021 14:00;44;1257;548;16;649;44
07.11.2021 15:00;44;1319;529;17;721;52
07.11.2021 16:00;44;1342;650;24;622;46
07.11.2021 17:00;44;1050;413;29;574;34
07.11.2021 18:00;44;797;356;20;380;41
07.11.2021 19:00;44;599;248;20;299;32
07.11.2021 20:00;44;477;226;16;213;22
07.11.2021 21:00;44;351;155;17;153;26
07.11.2021 22:00;44;172;66;9;80;17
07.11.2021 23:00;44;91;31;9;40;11
08.11.2021 00:00;45;63;25;11;13;14
08.11.2021 01:00;45;51;9;11;15;16
08.11.2021 02:00;45;49;11;17;12;9
08.11.2021 03:00;45;79;13;23;26;17
08.11.2021 04:00;45;154;39;28;54;33
08.11.2021 05:00;45;403;163;37;170;33
08.11.2021 06:00;45;1181;555;62;494;70
08.11.2021 07:00;45;1407;563;70;698;76
08.11.2021 08:00;45;1089;440;75;496;78
08.11.2021 09:00;45;919;346;74;405;94
08.11.2021 10:00;45;936;358;88;406;84
08.11.2021 11:00;45;965;402;79;412;72
08.11.2021 12:00;45;1093;487;99;433;74
08.11.2021 13:00;45;1121;525;70;444;82
08.11.2021 14:00;45;1325;608;71;559;87
08.11.2021 15:00;45;1770;868;89;729;84
08.11.2021 16:00;45;1599;769;72;673;85
08.11.2021 17:00;45;1049;503;63;407;76
08.11.2021 18:00;45;769;358;55;301;55
08.11.2021 19:00;45;601;294;39;215;53
08.11.2021 20:00;45;449;161;51;193;44
08.11.2021 21:00;45;348;145;33;134;36
08.11.2021 22:00;45;229;76;29;86;38
08.11.2021 23:00;45;110;38;11;37;24
09.11.2021 00:00;45;94;24;26;27;17
09.11.2021 01:00;45;58;16;17;11;14
09.11.2021 02:00;45;65;7;26;13;19
09.11.2021 03:00;45;98;20;37;12;29
09.11.2021 04:00;45;153;31;35;40;47
09.11.2021 05:00;45;380;162;33;143;42
09.11.2021 06:00;45;1115;522;49;484;60
09.11.2021 07:00;45;1447;574;78;712;83
09.11.2021 08:00;45;1070;461;75;466;68
09.11.2021 09:00;45;880;351;81;360;88
09.11.2021 10:00;45;896;343;92;383;78
09.11.2021 11:00;45;1022;412;84;437;89
09.11.2021 12:00;45;1145;506;93;448;98
09.11.2021 13:00;45;1094;499;82;425;88
09.11.2021 14:00;45;1321;545;94;598;84
09.11.2021 15:00;45;1723;811;93;718;101
09.11.2021 16:00;45;1664;793;79;707;85
09.11.2021 17:00;45;1110;511;78;453;68
09.11.2021 18:00;45;864;416;54;326;68
09.11.2021 19:00;45;601;285;47;212;57
09.11.2021 20:00;45;506;221;48;193;44
09.11.2021 21:00;45;338;126;34;140;38
09.11.2021 22:00;45;214;78;29;80;27
09.11.2021 23:00;45;109;34;21;32;22
10.11.2021 00:00;45;75;18;17;16;24
10.11.2021 01:00;45;75;10;21;15;29
10.11.2021 02:00;45;72;9;30;12;21
10.11.2021 03:00;45;51;8;14;12;17
10.11.2021 04:00;45;138;32;35;31;40
10.11.2021 05:00;45;411;180;45;143;43
10.11.2021 06:00;45;1108;507;54;486;61
10.11.2021 07:00;45;1512;646;85;702;79
10.11.2021 08:00;45;1112;437;98;490;87
10.11.2021 09:00;45;922;361;80;382;99
10.11.2021 10:00;45;866;337;82;379;68
10.11.2021 11:00;45;1009;451;91;384;83
10.11.2021 12:00;45;1029;423;100;427;79
10.11.2021 13:00;45;1136;499;74;451;112
10.11.2021 14:00;45;1319;590;86;550;93
10.11.2021 15:00;45;1775;857;87;753;78
10.11.2021 16:00;45;1779;883;72;739;85
10.11.2021 17:00;45;1146;531;78;457;80
10.11.2021 18:00;45;881;418;61;348;54
10.11.2021 19:00;45;661;325;59;221;56
10.11.2021 20:00;45;463;200;37;173;53
10.11.2021 21:00;45;374;159;33;142;40
10.11.2021 22:00;45;241;92;31;90;28
10.11.2021 23:00;45;114;40;19;26;29
11.11.2021 00:00;45;113;31;28;28;26
11.11.2021 01:00;45;85;18;34;11;22
11.11.2021 02:00;45;66;12;22;7;25
11.11.2021 03:00;45;74;8;24;21;21
11.11.2021 04:00;45;126;30;34;36;26
11.11.2021 05:00;45;365;154;42;129;40
11.11.2021 06:00;45;1109;489;63;482;75
11.11.2021 07:00;45;1534;624;75;742;93
11.11.2021 08:00;45;1140;484;75;501;80
11.11.2021 09:00;45;950;347;88;432;83
11.11.2021 10:00;45;932;363;101;378;90
11.11.2021 11:00;45;1119;470;90;472;87
11.11.2021 12:00;45;1053;417;84;453;99
11.11.2021 13:00;45;1236;572;72;506;86
11.11.2021 14:00;45;1431;631;99;611;90
11.11.2021 15:00;45;1858;871;91;820;76
11.11.2021 16:00;45;1779;863;75;750;91
11.11.2021 17:00;45;1200;622;80;422;76
11.11.2021 18:00;45;918;449;64;341;64
11.11.2021 19:00;45;701;340;31;273;57
11.11.2021 20:00;45;530;256;36;189;49
11.11.2021 21:00;45;324;155;24;108;37
11.11.2021 22:00;45;251;89;30;106;26
11.11.2021 23:00;45;128;43;25;40;20
12.11.2021 00:00;45;109;32;26;31;20
12.11.2021 01:00;45;80;16;25;13;26
12.11.2021 02:00;45;76;13;19;19;25
12.11.2021 03:00;45;69;13;21;13;22
12.11.2021 04:00;45;117;36;24;33;24
12.11.2021 05:00;45;373;163;36;130;44
12.11.2021 06:00;45;1009;466;52;431;60
12.11.2021 07:00;45;1276;479;78;652;67
12.11.2021 08:00;45;978;388;66;440;84
12.11.2021 09:00;45;994;407;83;430;74
12.11.2021 10:00;45;981;379;79;463;60
12.11.2021 11:00;45;1180;495;89;513;83
12.11.2021 12:00;45;1331;583;73;587;88
12.11.2021 13:00;45;1380;638;65;606;71
12.11.2021 14:00;45;1685;759;93;752;81
12.11.2021 15:00;45;1949;986;68;820;75
12.11.2021 16:00;45;1787;972;78;657;80
12.11.2021 17:00;45;1306;732;36;470;68
12.11.2021 18:00;45;984;578;42;314;50
12.11.2021 19:00;45;768;431;31;263;43
12.11.2021 20:00;45;580;307;41;202;30
12.11.2021 21:00;45;431;247;21;136;27
12.11.2021 22:00;45;270;114;16;124;16
12.11.2021 23:00;45;199;99;15;64;21
